Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
RFB,Fertilizers by Product,012,Algeria,5157,Agricultural Use,4012,Superphosphates above 35%,2015,2015,t,36000,I,Imputed value
RFB,Fertilizers by Product,012,Algeria,5157,Agricultural Use,4012,Superphosphates above 35%,2016,2016,t,36000,I,Imputed value
RFB,Fertilizers by Product,012,Algeria,5157,Agricultural Use,4013,"Superphosphates, other",2007,2007,t,7000,I,Imputed value
RFB,Fertilizers by Product,012,Algeria,5157,Agricultural Use,4013,"Superphosphates, other",2009,2009,t,10000,I,Imputed value
RFB,Fertilizers by Product,012,Algeria,5157,Agricultural Use,4013,"Superphosphates, other",2010,2010,t,15000,I,Imputed value
RFB,Fertilizers by Product,012,Algeria,5157,Agricultural Use,4013,"Superphosphates, other",2012,2012,t,0,E,Estimated value
RFB,Fertilizers by Product,012,Algeria,5157,Agricultural Use,4013,"Superphosphates, other",2013,2013,t,0,E,Estimated value
RFB,Fertilizers by Product,012,Algeria,5157,Agricultural Use,4013,"Superphosphates, other",2014,2014,t,0,E,Estimated value
RFB,Fertilizers by Product,012,Algeria,5157,Agricultural Use,4013,"Superphosphates, other",2015,2015,t,0,I,Imputed value
RFB,Fertilizers by Product,012,Algeria,5157,Agricultural Use,4013,"Superphosphates, other",2016,2016,t,0,I,Imputed value
RFB,Fertilizers by Product,012,Algeria,5157,Agricultural Use,4001,Urea,2009,2009,t,60729,I,Imputed value
RFB,Fertilizers by Product,012,Algeria,5157,Agricultural Use,4001,Urea,2010,2010,t,86279,I,Imputed value
RFB,Fertilizers by Product,012,Algeria,5157,Agricultural Use,4001,Urea,2011,2011,t,81131.01,I,Imputed value
RFB,Fertilizers by Product,012,Algeria,5157,Agricultural Use,4001,Urea,2012,2012,t,62000,E,Estimated value
RFB,Fertilizers by Product,012,Algeria,5157,Agricultural Use,4001,Urea,2013,2013,t,60000,E,Estimated value
RFB,Fertilizers by Product,012,Algeria,5157,Agricultural Use,4001,Urea,2014,2014,t,92000,E,Estimated value
RFB,Fertilizers by Product,012,Algeria,5157,Agricultural Use,4001,Urea,2015,2015,t,92000,I,Imputed value
RFB,Fertilizers by Product,012,Algeria,5157,Agricultural Use,4001,Urea,2016,2016,t,92000,I,Imputed value
RFB,Fertilizers by Product,012,Algeria,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2007,2007,t,1,I,Imputed value
RFB,Fertilizers by Product,012,Algeria,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2012,2012,t,11000,E,Estimated value
RFB,Fertilizers by Product,012,Algeria,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2013,2013,t,5000,E,Estimated value
RFB,Fertilizers by Product,012,Algeria,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2014,2014,t,3000,E,Estimated value
RFB,Fertilizers by Product,012,Algeria,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2015,2015,t,3000,I,Imputed value
RFB,Fertilizers by Product,012,Algeria,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2016,2016,t,3000,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4003,Ammonium nitrate (AN),2006,2006,t,4926,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4003,Ammonium nitrate (AN),2009,2009,t,7275,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4003,Ammonium nitrate (AN),2010,2010,t,3210,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4003,Ammonium nitrate (AN),2011,2011,t,4936.54,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4002,Ammonium sulphate,2006,2006,t,8213,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4002,Ammonium sulphate,2009,2009,t,10563,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4002,Ammonium sulphate,2010,2010,t,32674,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4002,Ammonium sulphate,2011,2011,t,16213.86,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2007,2007,t,50,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2008,2008,t,5,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2009,2009,t,35,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2011,2011,t,20.34,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2007,2007,t,51,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2009,2009,t,1,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2010,2010,t,1,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2011,2011,t,47.66,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2008,2008,t,23,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2009,2009,t,12,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2010,2010,t,80,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2011,2011,t,20.71,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4021,NPK fertilizers,2006,2006,t,9095,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4021,NPK fertilizers,2007,2007,t,14424,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4021,NPK fertilizers,2008,2008,t,25486,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4021,NPK fertilizers,2009,2009,t,33418,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4021,NPK fertilizers,2010,2010,t,55821,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4021,NPK fertilizers,2011,2011,t,26837.24,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4024,Other NP compounds,2006,2006,t,33,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4024,Other NP compounds,2007,2007,t,245,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4024,Other NP compounds,2008,2008,t,158,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4024,Other NP compounds,2009,2009,t,1,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4024,Other NP compounds,2010,2010,t,44,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4024,Other NP compounds,2011,2011,t,81.43,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4027,PK compounds,2007,2007,t,634,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4027,PK compounds,2008,2008,t,82,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4027,PK compounds,2009,2009,t,152,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4027,PK compounds,2010,2010,t,35,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4027,PK compounds,2011,2011,t,43501.32,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4016,Potassium chloride (muriate of potash) (MOP),2005,2005,t,5000,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4016,Potassium chloride (muriate of potash) (MOP),2006,2006,t,4482,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4016,Potassium chloride (muriate of potash) (MOP),2010,2010,t,276,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4016,Potassium chloride (muriate of potash) (MOP),2011,2011,t,6817.96,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4025,Potassium nitrate,2007,2007,t,3,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4025,Potassium nitrate,2008,2008,t,5,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4025,Potassium nitrate,2009,2009,t,26,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4025,Potassium nitrate,2010,2010,t,3,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4025,Potassium nitrate,2011,2011,t,100.03,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4017,Potassium sulphate (sulphate of potash) (SOP),2009,2009,t,53,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4017,Potassium sulphate (sulphate of potash) (SOP),2010,2010,t,32,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4017,Potassium sulphate (sulphate of potash) (SOP),2011,2011,t,25.62,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4012,Superphosphates above 35%,2006,2006,t,4,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4012,Superphosphates above 35%,2007,2007,t,64,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4012,Superphosphates above 35%,2008,2008,t,53,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4012,Superphosphates above 35%,2009,2009,t,71,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4012,Superphosphates above 35%,2010,2010,t,425,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4013,"Superphosphates, other",2011,2011,t,241.84,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4001,Urea,2005,2005,t,4000,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4001,Urea,2006,2006,t,4156,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4001,Urea,2009,2009,t,1318,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4001,Urea,2010,2010,t,2283,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4001,Urea,2011,2011,t,7029.42,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2006,2006,t,24,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2009,2009,t,640,I,Imputed value
RFB,Fertilizers by Product,024,Angola,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2011,2011,t,3.62,I,Imputed value
RFB,Fertilizers by Product,028,Antigua and Barbuda,5157,Agricultural Use,4002,Ammonium sulphate,2005,2005,t,6,I,Imputed value
RFB,Fertilizers by Product,028,Antigua and Barbuda,5157,Agricultural Use,4002,Ammonium sulphate,2006,2006,t,12,I,Imputed value
RFB,Fertilizers by Product,028,Antigua and Barbuda,5157,Agricultural Use,4002,Ammonium sulphate,2007,2007,t,4,I,Imputed value
RFB,Fertilizers by Product,028,Antigua and Barbuda,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2006,2006,t,2,I,Imputed value
RFB,Fertilizers by Product,028,Antigua and Barbuda,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2011,2011,t,10,I,Imputed value
RFB,Fertilizers by Product,028,Antigua and Barbuda,5157,Agricultural Use,4021,NPK fertilizers,2005,2005,t,7,I,Imputed value
RFB,Fertilizers by Product,028,Antigua and Barbuda,5157,Agricultural Use,4021,NPK fertilizers,2006,2006,t,31,I,Imputed value
RFB,Fertilizers by Product,028,Antigua and Barbuda,5157,Agricultural Use,4021,NPK fertilizers,2008,2008,t,2,I,Imputed value
RFB,Fertilizers by Product,028,Antigua and Barbuda,5157,Agricultural Use,4021,NPK fertilizers,2009,2009,t,97,I,Imputed value
RFB,Fertilizers by Product,028,Antigua and Barbuda,5157,Agricultural Use,4021,NPK fertilizers,2010,2010,t,25,I,Imputed value
RFB,Fertilizers by Product,028,Antigua and Barbuda,5157,Agricultural Use,4021,NPK fertilizers,2011,2011,t,13,I,Imputed value
RFB,Fertilizers by Product,028,Antigua and Barbuda,5157,Agricultural Use,4024,Other NP compounds,2005,2005,t,19,I,Imputed value
RFB,Fertilizers by Product,028,Antigua and Barbuda,5157,Agricultural Use,4024,Other NP compounds,2007,2007,t,1,I,Imputed value
RFB,Fertilizers by Product,028,Antigua and Barbuda,5157,Agricultural Use,4024,Other NP compounds,2008,2008,t,17,I,Imputed value
RFB,Fertilizers by Product,028,Antigua and Barbuda,5157,Agricultural Use,4024,Other NP compounds,2011,2011,t,1,I,Imputed value
RFB,Fertilizers by Product,028,Antigua and Barbuda,5157,Agricultural Use,4027,PK compounds,2009,2009,t,1,I,Imputed value
RFB,Fertilizers by Product,028,Antigua and Barbuda,5157,Agricultural Use,4027,PK compounds,2011,2011,t,1,I,Imputed value
RFB,Fertilizers by Product,028,Antigua and Barbuda,5157,Agricultural Use,4013,"Superphosphates, other",2005,2005,t,1,I,Imputed value
RFB,Fertilizers by Product,028,Antigua and Barbuda,5157,Agricultural Use,4001,Urea,2005,2005,t,24,I,Imputed value
RFB,Fertilizers by Product,028,Antigua and Barbuda,5157,Agricultural Use,4001,Urea,2006,2006,t,4,I,Imputed value
RFB,Fertilizers by Product,028,Antigua and Barbuda,5157,Agricultural Use,4001,Urea,2007,2007,t,0,I,Imputed value
RFB,Fertilizers by Product,032,Argentina,5157,Agricultural Use,4003,Ammonium nitrate (AN),2004,2004,t,194189,I,Imputed value
RFB,Fertilizers by Product,032,Argentina,5157,Agricultural Use,4003,Ammonium nitrate (AN),2005,2005,t,224154,I,Imputed value
RFB,Fertilizers by Product,032,Argentina,5157,Agricultural Use,4003,Ammonium nitrate (AN),2006,2006,t,242610,I,Imputed value
RFB,Fertilizers by Product,032,Argentina,5157,Agricultural Use,4003,Ammonium nitrate (AN),2009,2009,t,82196,I,Imputed value
RFB,Fertilizers by Product,032,Argentina,5157,Agricultural Use,4002,Ammonium sulphate,2004,2004,t,115064,I,Imputed value
RFB,Fertilizers by Product,032,Argentina,5157,Agricultural Use,4002,Ammonium sulphate,2005,2005,t,53833,I,Imputed value
RFB,Fertilizers by Product,032,Argentina,5157,Agricultural Use,4002,Ammonium sulphate,2006,2006,t,85753,I,Imputed value
RFB,Fertilizers by Product,032,Argentina,5157,Agricultural Use,4002,Ammonium sulphate,2009,2009,t,4132,I,Imputed value
RFB,Fertilizers by Product,032,Argentina,5157,Agricultural Use,4002,Ammonium sulphate,2010,2010,t,52524,A,Official figure
RFB,Fertilizers by Product,032,Argentina,5157,Agricultural Use,4002,Ammonium sulphate,2011,2011,t,50889,A,Official figure
RFB,Fertilizers by Product,032,Argentina,5157,Agricultural Use,4002,Ammonium sulphate,2012,2012,t,35606,A,Official figure
RFB,Fertilizers by Product,032,Argentina,5157,Agricultural Use,4002,Ammonium sulphate,2013,2013,t,20427,A,Official figure
RFB,Fertilizers by Product,032,Argentina,5157,Agricultural Use,4002,Ammonium sulphate,2014,2014,t,40010,A,Official figure
RFB,Fertilizers by Product,032,Argentina,5157,Agricultural Use,4002,Ammonium sulphate,2015,2015,t,14399,A,Official figure
RFB,Fertilizers by Product,032,Argentina,5157,Agricultural Use,4002,Ammonium sulphate,2016,2016,t,51626,A,Official figure
RFB,Fertilizers by Product,032,Argentina,5157,Agricultural Use,4002,Ammonium sulphate,2017,2017,t,39489,A,Official figure
RFB,Fertilizers by Product,032,Argentina,5157,Agricultural Use,4002,Ammonium sulphate,2018,2018,t,37774,E,Estimated value
RFB,Fertilizers by Product,032,Argentina,5157,Agricultural Use,4002,Ammonium sulphate,2019,2019,t,42192,A,Official figure
RFB,Fertilizers by Product,032,Argentina,5157,Agricultural Use,4002,Ammonium sulphate,2020,2020,t,39777,A,Official figure
RFB,Fertilizers by Product,032,Argentina,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2004,2004,t,20257,I,Imputed value
RFB,Fertilizers by Product,032,Argentina,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2005,2005,t,46064,I,Imputed value
RFB,Fertilizers by Product,032,Argentina,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2006,2006,t,36400,I,Imputed value
RFB,Fertilizers by Product,032,Argentina,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2007,2007,t,87133,I,Imputed value
RFB,Fertilizers by Product,032,Argentina,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2008,2008,t,75241,I,Imputed value
RFB,Fertilizers by Product,032,Argentina,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2009,2009,t,43139,I,Imputed value
RFB,Fertilizers by Product,032,Argentina,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2010,2010,t,75021,A,Official figure
RFB,Fertilizers by Product,032,Argentina,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2011,2011,t,53381,A,Official figure
RFB,Fertilizers by Product,032,Argentina,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2012,2012,t,64684,A,Official figure
RFB,Fertilizers by Product,032,Argentina,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2013,2013,t,64312,A,Official figure
RFB,Fertilizers by Product,032,Argentina,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2014,2014,t,66864,A,Official figure
RFB,Fertilizers by Product,032,Argentina,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2015,2015,t,48740,A,Official figure
RFB,Fertilizers by Product,032,Argentina,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2016,2016,t,89089,A,Official figure
RFB,Fertilizers by Product,032,Argentina,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2017,2017,t,103095,A,Official figure
RFB,Fertilizers by Product,032,Argentina,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2018,2018,t,128830,E,Estimated value
